Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,GPU_0_Utilization_%,GPU_0_Memory_MB,GPU_0_Memory_Delta_MB,GPU_0_Power_W,GPU_0_Power_Delta_W,GPU_1_Utilization_%,GPU_1_Memory_MB,GPU_1_Memory_Delta_MB,GPU_1_Power_W,GPU_1_Power_Delta_W,Total_GPU_Energy_Wh,Estimated_Total_Energy_Wh
24,object_detection_yolo,10:24:50.898310,10:24:50.940116,0.041806,813.29,2974.67,0.00,0.310000,0.030000,20.00,1094.00,0.00,40.02,25.92,12.50,3084.31,0.00,30.81,1.04,0.00082255,0.00089311
24,vehicle_analysis_postprocessing,10:24:50.945350,10:24:50.949710,0.004360,458.74,2974.67,0.00,0.020000,0.000000,20.00,1094.00,0.00,52.98,0.00,13.00,3084.31,0.00,30.95,0.00,0.00010165,0.00010626
24,mqtt_communication,10:24:50.950863,10:24:50.952293,0.001431,699.05,2974.67,0.00,0.010000,0.000000,20.00,1094.00,0.00,52.98,0.00,13.00,3084.31,0.00,30.95,0.00,0.00003335,0.00003548
25,lane_detection,10:24:50.991686,10:24:51.077752,0.086066,801.71,2977.67,0.00,0.650000,0.040000,20.00,1094.00,0.00,27.26,-0.39,13.00,3084.62,0.31,31.64,-1.55,0.00140814,0.00155166
25,car_overlay_reconstruction,10:24:51.082397,10:24:51.091898,0.009502,841.95,2977.67,0.00,0.070000,0.010000,20.00,1094.00,0.00,27.07,0.00,13.00,3084.62,0.00,30.77,0.00,0.00015265,0.00016917
25,object_detection_yolo,10:24:51.093597,10:24:51.132333,0.038736,800.29,2977.67,0.00,0.290000,0.020000,20.00,1094.00,0.00,40.84,27.54,12.50,3072.62,-12.00,32.40,3.27,0.00078808,0.00085257
25,vehicle_analysis_postprocessing,10:24:51.136814,10:24:51.138147,0.001333,750.19,2977.67,0.00,0.010000,0.000000,20.00,1094.00,0.00,54.61,0.00,12.00,3072.62,0.00,34.04,0.00,0.00003282,0.00003493
25,mqtt_communication,10:24:51.139441,10:24:51.144293,0.004852,618.36,2977.67,0.00,0.030000,0.000000,20.00,1094.00,0.00,40.17,0.00,12.00,3072.62,0.00,33.70,-0.67,0.00009956,0.00010607
26,lane_detection,10:24:51.183902,10:24:51.283146,0.099244,685.18,2980.54,0.00,0.640000,0.040000,20.00,1094.00,0.00,27.31,-0.49,13.50,3072.62,0.00,31.49,-2.40,0.00162088,0.00176584
26,car_overlay_reconstruction,10:24:51.289237,10:24:51.293299,0.004062,984.75,2980.54,0.00,0.030000,0.010000,20.00,1094.00,0.00,27.07,0.00,15.00,3072.62,0.00,30.29,0.00,0.00006471,0.00007281
26,object_detection_yolo,10:24:51.294642,10:24:51.333210,0.038567,803.79,2980.54,0.00,0.290000,0.020000,14.00,1094.00,0.00,39.97,25.81,15.00,3072.62,0.00,31.53,2.49,0.00076601,0.00083048
26,vehicle_analysis_postprocessing,10:24:51.337793,10:24:51.339096,0.001303,767.63,2980.54,0.00,0.010000,0.000000,8.00,1094.00,0.00,46.76,-12.22,15.00,3071.62,-0.75,32.78,0.00,0.00002878,0.00003088
26,mqtt_communication,10:24:51.344724,10:24:51.349564,0.004839,826.59,2980.54,0.00,0.030000,0.010000,8.00,1094.00,0.00,40.66,0.00,15.00,3070.38,-0.25,31.84,0.00,0.00009744,0.00010573
27,lane_detection,10:24:51.378732,10:24:51.469741,0.091009,802.12,2983.42,0.00,0.690000,0.040000,8.00,1094.00,0.00,27.36,-0.58,14.00,3036.88,0.00,31.10,-1.82,0.00147782,0.00162969
27,car_overlay_reconstruction,10:24:51.474276,10:24:51.478176,0.003900,512.81,2983.42,0.00,0.020000,0.000000,8.00,1094.00,0.00,27.07,0.00,13.00,3036.88,0.00,30.19,0.00,0.00006203,0.00006653
27,object_detection_yolo,10:24:51.479561,10:24:51.522043,0.042482,800.35,2983.42,0.00,0.320000,0.020000,9.50,1094.00,0.00,40.70,27.28,13.00,3036.88,0.00,30.33,0.27,0.00083817,0.00090893
27,vehicle_analysis_postprocessing,10:24:51.526724,10:24:51.530868,0.004144,723.99,2983.42,0.00,0.020000,0.010000,11.00,1094.00,0.00,54.34,0.00,13.00,3036.88,0.00,30.48,0.00,0.00009763,0.00010397
27,mqtt_communication,10:24:51.532253,10:24:51.533599,0.001346,1485.76,2983.42,0.00,0.010000,0.010000,11.00,1094.00,0.00,54.34,0.00,13.00,3036.88,0.00,30.48,0.00,0.00003172,0.00003560
28,lane_detection,10:24:51.563699,10:24:51.662722,0.099023,797.80,2986.42,0.00,0.740000,0.050000,15.00,1094.00,0.00,27.55,-0.97,11.50,3036.88,0.00,31.93,-2.91,0.00163613,0.00180064
28,car_overlay_reconstruction,10:24:51.670118,10:24:51.674303,0.004185,1194.75,2986.42,0.00,0.040000,0.010000,19.00,1094.00,0.00,27.07,0.00,10.00,3036.88,0.00,30.48,0.00,0.00006690,0.00007680
28,object_detection_yolo,10:24:51.675756,10:24:51.714325,0.038569,803.75,2986.42,0.00,0.290000,0.020000,19.00,1094.00,0.00,40.79,27.45,10.00,3036.88,0.00,31.39,1.82,0.00077329,0.00083777
28,vehicle_analysis_postprocessing,10:24:51.718915,10:24:51.720104,0.001189,841.22,2986.42,0.00,0.010000,0.000000,19.00,1094.00,0.00,47.98,-13.07,10.00,3036.88,0.00,32.30,0.00,0.00002651,0.00002857
28,mqtt_communication,10:24:51.725426,10:24:51.730226,0.004800,833.40,2986.42,0.00,0.040000,0.000000,19.00,1094.00,0.00,41.44,0.00,10.00,3038.12,1.25,31.74,0.00,0.00009756,0.00010584
29,lane_detection,10:24:51.761616,10:24:51.858339,0.096724,765.07,2989.42,0.00,0.690000,0.050000,19.50,1094.00,0.00,27.36,-0.58,11.00,3038.00,-0.38,31.88,-1.63,0.00159143,0.00174652
29,car_overlay_reconstruction,10:24:51.862808,10:24:51.868404,0.005596,714.84,2989.42,0.00,0.040000,0.000000,20.00,1094.00,0.00,27.07,0.00,12.00,3038.00,0.00,30.77,-0.58,0.00008990,0.00009837
29,object_detection_yolo,10:24:51.871379,10:24:51.909746,0.038368,807.98,2989.42,0.00,0.290000,0.020000,20.00,1094.00,0.00,40.41,26.70,12.00,3038.00,0.00,31.24,1.53,0.00076371,0.00082815
29,vehicle_analysis_postprocessing,10:24:51.914473,10:24:51.915669,0.001195,836.52,2989.42,0.00,0.010000,0.000000,20.00,1094.00,0.00,53.76,0.00,12.00,3038.00,0.00,32.01,0.00,0.00002848,0.00003055
29,mqtt_communication,10:24:51.916950,10:24:51.918319,0.001369,730.59,2989.42,0.00,0.010000,0.000000,20.00,1094.00,0.00,53.76,0.00,12.00,3038.00,0.00,32.01,0.00,0.00003261,0.00003472
30,lane_detection,10:24:51.948450,10:24:52.035462,0.087013,815.97,2992.29,0.00,0.660000,0.050000,20.00,1094.00,0.00,27.64,-1.16,13.00,3038.00,0.00,32.26,-1.84,0.00144777,0.00159518
30,car_overlay_reconstruction,10:24:52.039943,10:24:52.043810,0.003866,775.96,2992.29,0.00,0.030000,0.000000,20.00,1094.00,0.00,27.07,0.00,13.00,3038.00,0.00,31.25,-0.18,0.00006262,0.00006890
30,object_detection_yolo,10:24:52.050803,10:24:52.088574,0.037771,820.75,2992.29,0.00,0.290000,0.020000,20.00,1094.00,0.00,40.93,27.74,13.00,3038.00,0.00,31.73,1.14,0.00076236,0.00082667
30,vehicle_analysis_postprocessing,10:24:52.092967,10:24:52.094054,0.001087,0.00,2992.29,0.00,0.000000,0.000000,20.00,1094.00,0.00,54.80,0.00,13.00,3038.00,0.00,32.30,0.00,0.00002631,0.00002658
30,mqtt_communication,10:24:52.095222,10:24:52.096389,0.001167,857.03,2992.29,0.00,0.010000,0.000000,20.00,1094.00,0.00,54.80,0.00,13.00,3038.00,0.00,32.30,0.00,0.00002823,0.00003029
31,lane_detection,10:24:52.126534,10:24:52.224516,0.097982,806.27,2995.29,0.00,0.740000,0.050000,19.50,1094.00,0.00,27.74,-1.35,12.00,3041.00,3.00,31.15,-0.40,0.00160288,0.00176720
31,car_overlay_reconstruction,10:24:52.231320,10:24:52.235347,0.004027,744.95,2995.29,0.00,0.030000,0.000000,19.00,1094.00,0.00,27.07,0.00,12.00,3041.00,0.00,30.95,0.00,0.00006490,0.00007121
31,object_detection_yolo,10:24:52.236753,10:24:52.275032,0.038279,783.73,2995.29,0.00,0.280000,0.020000,19.00,1094.00,0.00,40.60,27.06,13.00,3041.00,0.00,32.40,2.89,0.00077615,0.00083881
31,vehicle_analysis_postprocessing,10:24:52.279468,10:24:52.280604,0.001136,880.23,2995.29,0.00,0.010000,0.000000,19.00,1094.00,0.00,54.13,0.00,14.00,3041.00,0.00,33.85,0.00,0.00002776,0.00002982
31,mqtt_communication,10:24:52.281913,10:24:52.286651,0.004738,844.26,2995.29,0.00,0.030000,0.010000,19.00,1094.00,0.00,40.85,0.00,14.00,3041.00,0.00,33.61,-0.48,0.00009799,0.00010626
32,lane_detection,10:24:52.319084,10:24:52.403656,0.084572,804.05,2998.29,0.00,0.630000,0.050000,19.00,1094.00,0.00,27.50,-0.87,14.00,3048.75,7.75,31.39,-2.02,0.00138360,0.00152512
32,car_overlay_reconstruction,10:24:52.411582,10:24:52.415703,0.004121,728.01,2998.29,0.00,0.030000,0.000000,19.00,1094.00,0.00,27.07,0.00,14.00,3048.75,0.00,30.39,0.00,0.00006576,0.00007210
32,object_detection_yolo,10:24:52.417054,10:24:52.455315,0.038261,836.37,2998.29,0.00,0.300000,0.020000,19.00,1094.00,0.00,40.74,27.35,13.00,3048.75,0.00,31.34,1.91,0.00076610,0.00083233
32,vehicle_analysis_postprocessing,10:24:52.459768,10:24:52.460879,0.001110,0.00,2998.29,0.00,0.000000,0.000000,19.00,1094.00,0.00,54.42,0.00,12.00,3048.75,0.00,32.30,0.00,0.00002675,0.00002702
32,mqtt_communication,10:24:52.462186,10:24:52.467197,0.005012,997.69,2998.29,0.00,0.040000,0.010000,19.00,1094.00,0.00,40.56,0.00,12.00,3048.75,0.00,32.21,-0.19,0.00010130,0.00011141
33,lane_detection,10:24:52.500423,10:24:52.596303,0.095880,792.66,3001.29,0.00,0.700000,0.060000,19.00,1094.00,0.00,27.45,-0.77,12.00,3048.75,0.00,31.63,-2.12,0.00157362,0.00173215
33,car_overlay_reconstruction,10:24:52.600818,10:24:52.604797,0.003979,753.96,3001.29,0.00,0.030000,0.000000,19.00,1094.00,0.00,27.07,0.00,11.50,3048.75,0.00,30.58,0.00,0.00006371,0.00007002
33,object_detection_yolo,10:24:52.607606,10:24:52.649162,0.041556,818.18,3001.29,0.00,0.310000,0.030000,19.00,1094.00,0.00,40.84,27.54,11.00,3048.75,0.00,31.58,2.40,0.00083597,0.00090656
33,vehicle_analysis_postprocessing,10:24:52.653663,10:24:52.654815,0.001152,0.00,3001.29,0.00,0.000000,0.000000,20.00,1094.00,0.00,54.61,0.00,11.00,3048.75,0.00,32.78,0.00,0.00002796,0.00002824
33,mqtt_communication,10:24:52.656129,10:24:52.657471,0.001342,744.99,3001.29,0.00,0.010000,0.000000,20.00,1094.00,0.00,54.61,0.00,11.00,3048.75,0.00,32.78,0.00,0.00003259,0.00003469
34,lane_detection,10:24:52.688618,10:24:52.776638,0.088020,795.27,3004.29,0.00,0.660000,0.040000,20.00,1094.00,0.00,27.60,-1.06,12.50,3048.75,0.00,31.97,-1.24,0.00145650,0.00160246
34,car_overlay_reconstruction,10:24:52.781219,10:24:52.785312,0.004093,488.65,3004.29,0.00,0.020000,0.000000,20.00,1094.00,0.00,27.07,0.00,14.00,3048.75,0.00,31.35,0.00,0.00006641,0.00007097
34,object_detection_yolo,10:24:52.788189,10:24:52.829713,0.041524,602.06,3004.29,0.00,0.230000,0.020000,17.00,1094.00,0.00,40.93,27.74,14.00,3047.38,-0.12,31.49,2.01,0.00083532,0.00088992
34,vehicle_analysis_postprocessing,10:24:52.834255,10:24:52.835401,0.001146,872.54,3004.29,0.00,0.010000,0.000000,14.00,1094.00,0.00,54.80,0.00,14.00,3047.38,0.00,32.49,0.00,0.00002779,0.00002985
34,mqtt_communication,10:24:52.836697,10:24:52.838031,0.001334,749.38,3004.29,0.00,0.010000,0.000000,14.00,1094.00,0.00,54.80,0.00,14.00,3047.38,0.00,32.49,0.00,0.00003236,0.00003446
35,lane_detection,10:24:52.868497,10:24:52.948733,0.080236,610.70,3007.29,0.00,0.460000,0.030000,14.00,1094.00,0.00,27.70,-1.26,12.50,3052.12,4.75,31.16,-1.36,0.00131170,0.00141845
35,car_overlay_reconstruction,10:24:52.953232,10:24:52.956693,0.003461,866.83,3007.29,0.00,0.020000,0.010000,14.00,1094.00,0.00,27.07,0.00,11.00,3052.12,0.00,30.48,0.00,0.00005532,0.00006150
35,object_detection_yolo,10:24:52.957874,10:24:52.998133,0.040260,596.13,3008.29,1.00,0.230000,0.010000,17.50,1094.00,0.00,37.81,21.50,11.00,3052.12,0.00,30.95,0.95,0.00076904,0.00082156
35,vehicle_analysis_postprocessing,10:24:53.002434,10:24:53.004009,0.001574,0.00,3008.42,0.12,0.000000,0.000000,21.00,1094.00,0.00,43.85,-9.42,11.00,3052.12,0.00,31.43,0.00,0.00003292,0.00003330
35,mqtt_communication,10:24:53.008301,10:24:53.013780,0.005479,547.56,3008.42,0.00,0.020000,0.010000,21.00,1094.00,0.00,39.14,0.00,11.00,3052.12,0.00,30.95,0.00,0.00010666,0.00011334
36,lane_detection,10:24:53.049005,10:24:53.118894,0.069889,615.26,3011.42,0.00,0.400000,0.030000,21.00,1094.00,0.00,27.31,-0.29,11.50,3054.12,2.00,31.68,-1.83,0.00114523,0.00123881
36,car_overlay_reconstruction,10:24:53.123236,10:24:53.130394,0.007157,698.58,3011.42,0.00,0.040000,0.010000,21.00,1094.00,0.00,27.07,0.00,12.00,3054.12,0.00,30.67,-0.19,0.00011479,0.00012544
36,object_detection_yolo,10:24:53.133714,10:24:53.172156,0.038442,598.30,3011.42,0.00,0.220000,0.010000,18.00,1094.00,0.00,40.02,25.90,12.00,3054.12,0.00,31.49,1.82,0.00076353,0.00081384
36,vehicle_analysis_postprocessing,10:24:53.176460,10:24:53.177877,0.001417,705.76,3011.42,0.00,0.010000,0.000000,15.00,1094.00,0.00,52.97,0.00,12.00,3054.12,0.00,32.39,0.00,0.00003360,0.00003572
36,mqtt_communication,10:24:53.179080,10:24:53.180302,0.001222,0.00,3011.42,0.00,0.000000,0.000000,15.00,1094.00,0.00,52.97,0.00,12.00,3054.12,0.00,32.39,0.00,0.00002898,0.00002928
37,lane_detection,10:24:53.210784,10:24:53.300997,0.090213,609.67,3014.29,0.00,0.520000,0.030000,15.00,1094.00,0.00,27.65,-1.16,13.50,3062.12,4.00,31.69,-1.45,0.00148692,0.00160683
37,car_overlay_reconstruction,10:24:53.305574,10:24:53.311692,0.006118,490.37,3014.29,0.00,0.030000,0.000000,15.00,1094.00,0.00,27.07,0.00,15.00,3062.12,0.00,31.11,0.29,0.00009886,0.00010569
37,object_detection_yolo,10:24:53.315423,10:24:53.355913,0.040490,617.43,3014.29,0.00,0.230000,0.020000,12.50,1094.00,0.00,38.78,23.42,15.00,3062.12,0.00,32.03,1.54,0.00079634,0.00085072
37,vehicle_analysis_postprocessing,10:24:53.360413,10:24:53.362212,0.001800,555.68,3014.29,0.00,0.010000,0.000000,10.00,1094.00,0.00,50.49,0.00,15.00,3062.12,0.00,32.80,0.00,0.00004163,0.00004385
37,mqtt_communication,10:24:53.363595,10:24:53.368996,0.005401,740.55,3014.29,0.00,0.030000,0.010000,10.00,1094.00,0.00,37.30,0.00,15.00,3062.12,0.00,32.85,0.10,0.00010524,0.00011368
38,lane_detection,10:24:53.403555,10:24:53.486903,0.083349,599.89,3017.29,0.00,0.470000,0.030000,10.00,1094.00,0.00,27.26,-0.39,15.00,3070.12,8.00,31.59,-1.65,0.00136255,0.00147191
38,car_overlay_reconstruction,10:24:53.491245,10:24:53.497979,0.006734,594.01,3017.29,0.00,0.040000,0.000000,19.00,1094.00,0.00,27.07,0.00,15.00,3070.12,0.00,30.67,0.00,0.00010800,0.00011677
38,object_detection_yolo,10:24:53.499333,10:24:53.537867,0.038534,596.88,3017.29,0.00,0.220000,0.010000,19.00,1094.00,0.00,39.30,24.48,15.00,3070.12,0.00,31.29,1.24,0.00075565,0.00080600
38,vehicle_analysis_postprocessing,10:24:53.542241,10:24:53.543649,0.001408,0.00,3017.29,0.00,0.000000,0.000000,19.00,1094.00,0.00,45.71,-11.66,15.00,3070.12,0.00,31.91,0.00,0.00003035,0.00003070
38,mqtt_communication,10:24:53.549230,10:24:53.554825,0.005595,536.15,3017.29,0.00,0.030000,0.000000,19.00,1094.00,0.00,39.88,0.00,15.00,3070.12,0.00,31.45,0.00,0.00011087,0.00011758
39,lane_detection,10:24:53.577528,10:24:53.656659,0.079132,593.95,3020.17,0.00,0.450000,0.020000,19.50,1094.00,0.00,27.55,-0.97,14.50,3106.69,36.56,32.06,-0.68,0.00131035,0.00141335
39,car_overlay_reconstruction,10:24:53.661124,10:24:53.664541,0.003417,585.22,3020.17,0.00,0.020000,0.000000,20.00,1094.00,0.00,27.07,0.00,14.00,3106.69,0.00,31.73,0.00,0.00005581,0.00006021
39,object_detection_yolo,10:24:53.669653,10:24:53.712265,0.042613,586.68,3020.17,0.00,0.230000,0.020000,20.00,1094.00,0.00,39.24,24.36,14.00,3109.94,3.25,32.79,2.88,0.00085270,0.00090762
39,vehicle_analysis_postprocessing,10:24:53.716727,10:24:53.718111,0.001384,722.41,3020.17,0.00,0.010000,0.000000,20.00,1094.00,0.00,51.42,0.00,14.00,3109.94,0.00,34.23,0.00,0.00003294,0.00003506
39,mqtt_communication,10:24:53.719246,10:24:53.720396,0.001150,869.29,3020.17,0.00,0.010000,0.000000,20.00,1094.00,0.00,51.42,0.00,14.00,3109.94,0.00,34.23,0.00,0.00002737,0.00002943
40,lane_detection,10:24:53.743557,10:24:53.828516,0.084959,600.29,3023.04,0.00,0.480000,0.030000,20.00,1094.00,0.00,28.08,-2.03,17.00,3107.12,-2.06,31.88,-1.83,0.00141500,0.00152656
40,car_overlay_reconstruction,10:24:53.835068,10:24:53.839311,0.004243,471.32,3023.04,0.00,0.020000,0.000000,20.00,1094.00,0.00,27.07,0.00,20.00,3107.12,0.00,30.96,0.00,0.00006840,0.00007300
40,object_detection_yolo,10:24:53.840873,10:24:53.880160,0.039287,610.89,3023.04,0.00,0.220000,0.020000,20.00,1094.00,0.00,38.44,22.74,20.00,3107.12,0.00,31.44,0.95,0.00076252,0.00081486
40,vehicle_analysis_postprocessing,10:24:53.884532,10:24:53.890809,0.006276,637.34,3023.04,0.00,0.030000,0.010000,20.00,1094.00,0.00,39.88,0.00,20.00,3107.38,0.00,32.83,1.84,0.00012677,0.00013542
40,mqtt_communication,10:24:53.895010,10:24:53.896387,0.001377,726.29,3023.04,0.00,0.010000,0.000000,20.00,1094.00,0.00,39.88,0.00,20.00,3108.12,0.50,33.75,0.00,0.00002816,0.00003028
41,lane_detection,10:24:53.920908,10:24:54.005682,0.084774,601.60,3026.04,0.00,0.470000,0.040000,20.00,1094.00,0.00,27.50,-0.87,18.00,3138.69,24.56,31.25,0.19,0.00138361,0.00149515
41,car_overlay_reconstruction,10:24:54.011734,10:24:54.018987,0.007253,551.48,3026.04,0.00,0.030000,0.010000,20.00,1094.00,0.00,27.07,0.00,16.00,3138.69,0.00,30.96,0.00,0.00011692,0.00012581
41,object_detection_yolo,10:24:54.020308,10:24:54.058595,0.038288,600.72,3026.04,0.00,0.220000,0.010000,20.00,1094.00,0.00,39.34,24.55,16.00,3138.69,0.00,31.58,1.24,0.00075431,0.00080463
41,vehicle_analysis_postprocessing,10:24:54.062939,10:24:54.064337,0.001398,0.00,3026.04,0.00,0.000000,0.000000,20.00,1094.00,0.00,51.62,0.00,16.00,3138.69,0.00,32.20,0.00,0.00003255,0.00003290
41,mqtt_communication,10:24:54.065448,10:24:54.070285,0.004837,620.25,3026.04,0.00,0.020000,0.010000,20.00,1094.00,0.00,39.31,0.00,16.00,3138.69,0.00,31.49,-1.43,0.00009512,0.00010165
42,lane_detection,10:24:54.104650,10:24:54.175151,0.070501,609.92,3029.17,0.12,0.410000,0.020000,20.00,1094.00,0.00,27.36,-0.57,17.00,3138.69,0.00,31.78,-1.05,0.00115817,0.00125200
42,car_overlay_reconstruction,10:24:54.179500,10:24:54.182685,0.003186,627.84,3029.17,0.00,0.020000,0.000000,20.00,1094.00,0.00,27.08,0.00,18.00,3138.69,0.00,31.25,0.00,0.00005162,0.00005596
42,object_detection_yolo,10:24:54.183819,10:24:54.221996,0.038177,602.46,3029.17,0.00,0.220000,0.010000,20.00,1094.00,0.00,39.99,25.82,18.00,3138.69,0.00,31.15,-0.21,0.00075435,0.00080465
42,vehicle_analysis_postprocessing,10:24:54.226410,10:24:54.231336,0.004926,812.06,3029.17,0.00,0.030000,0.010000,20.00,1094.00,0.00,42.49,0.00,18.00,3138.69,0.00,31.53,0.98,0.00010128,0.00010960
42,mqtt_communication,10:24:54.236146,10:24:54.237600,0.001453,688.04,3029.17,0.00,0.010000,0.000000,20.00,1094.00,0.00,42.49,0.00,18.00,3138.69,0.00,32.02,0.00,0.00003008,0.00003222
43,lane_detection,10:24:54.274011,10:24:54.359655,0.085644,595.49,3032.17,0.00,0.490000,0.020000,20.00,1094.00,0.00,27.31,-0.49,17.00,3138.69,0.00,32.36,-2.60,0.00141951,0.00153131
43,car_overlay_reconstruction,10:24:54.364259,10:24:54.368618,0.004358,688.38,3032.17,0.00,0.030000,0.000000,20.00,1094.00,0.00,27.07,0.00,16.00,3138.69,0.00,31.06,0.00,0.00007037,0.00007677
43,object_detection_yolo,10:24:54.371607,10:24:54.414450,0.042843,606.87,3032.17,0.00,0.240000,0.020000,20.00,1094.00,0.00,39.69,25.25,16.00,3138.69,0.00,31.15,1.53,0.00084302,0.00089981
43,vehicle_analysis_postprocessing,10:24:54.418782,10:24:54.420184,0.001402,713.07,3032.17,0.00,0.010000,0.000000,20.00,1094.00,0.00,52.31,0.00,16.00,3138.69,0.00,31.91,0.00,0.00003281,0.00003493
43,mqtt_communication,10:24:54.421330,10:24:54.422499,0.001169,1710.91,3032.17,0.00,0.010000,0.010000,20.00,1094.00,0.00,52.31,0.00,16.00,3138.69,0.00,31.91,0.00,0.00002735,0.00003119
44,lane_detection,10:24:54.452301,10:24:54.540240,0.087939,602.69,3035.17,0.00,0.500000,0.030000,20.00,1094.00,0.00,27.70,-1.26,10.00,3154.94,12.25,32.40,0.39,0.00146803,0.00158397
44,car_overlay_reconstruction,10:24:54.544793,10:24:54.548877,0.004084,489.76,3035.17,0.00,0.020000,0.000000,20.00,1094.00,0.00,27.07,0.00,10.00,3160.94,6.00,32.60,0.00,0.00006768,0.00007224
44,object_detection_yolo,10:24:54.551952,10:24:54.595350,0.043398,622.14,3035.17,0.00,0.240000,0.030000,20.00,1094.00,0.00,38.15,22.16,10.00,3160.94,0.00,32.88,-1.75,0.00085623,0.00091495
44,vehicle_analysis_postprocessing,10:24:54.600016,10:24:54.601827,0.001811,552.17,3035.17,0.00,0.010000,0.000000,20.00,1094.00,0.00,49.23,0.00,10.00,3160.94,0.00,32.01,0.00,0.00004087,0.00004309
44,mqtt_communication,10:24:54.603250,10:24:54.604676,0.001426,701.27,3035.17,0.00,0.010000,0.000000,20.00,1094.00,0.00,49.23,0.00,10.00,3160.94,0.00,32.01,0.00,0.00003218,0.00003431
45,lane_detection,10:24:54.651919,10:24:54.734982,0.083063,589.91,3038.54,0.00,0.460000,0.030000,20.00,1094.00,0.00,27.21,-0.29,17.00,3160.94,0.00,32.70,0.57,0.00138230,0.00148995
45,car_overlay_reconstruction,10:24:54.739492,10:24:54.743088,0.003596,556.20,3038.54,0.00,0.020000,0.000000,20.00,1094.00,0.00,27.07,0.00,17.00,3160.94,0.00,32.98,0.00,0.00005998,0.00006442
45,object_detection_yolo,10:24:54.744333,10:24:54.783460,0.039127,613.39,3038.54,0.00,0.220000,0.020000,20.00,1094.00,0.00,38.96,23.78,18.00,3160.50,-0.44,32.99,0.01,0.00078191,0.00083425
45,vehicle_analysis_postprocessing,10:24:54.787808,10:24:54.791973,0.004165,720.30,3038.54,0.00,0.020000,0.010000,20.00,1094.00,0.00,42.78,0.00,19.00,3160.50,0.00,32.75,-0.48,0.00008739,0.00009375
45,mqtt_communication,10:24:54.797316,10:24:54.798881,0.001565,1278.17,3038.54,0.00,0.010000,0.010000,20.00,1094.00,0.00,42.78,0.00,19.00,3159.00,0.00,32.51,0.00,0.00003273,0.00003667
46,lane_detection,10:24:54.833692,10:24:54.911452,0.077760,604.42,3041.42,0.00,0.440000,0.030000,20.00,1094.00,0.00,27.36,-0.38,19.00,3159.38,0.38,33.18,0.40,0.00130760,0.00141040
46,car_overlay_reconstruction,10:24:54.918202,10:24:54.921821,0.003619,552.57,3041.42,0.00,0.020000,0.000000,20.00,1094.00,0.00,27.16,0.00,19.00,3159.38,0.00,33.38,0.00,0.00006087,0.00006533
46,object_detection_yolo,10:24:54.923161,10:24:54.961975,0.038814,592.57,3041.42,0.00,0.220000,0.010000,20.00,1094.00,0.00,39.26,24.18,17.50,3159.38,0.00,32.60,-1.57,0.00077472,0.00082522
46,vehicle_analysis_postprocessing,10:24:54.966415,10:24:54.967863,0.001449,690.31,3041.42,0.00,0.010000,0.000000,20.00,1094.00,0.00,46.05,-10.60,16.00,3159.38,0.00,31.81,0.00,0.00003133,0.00003347
46,mqtt_communication,10:24:54.972409,10:24:54.978392,0.005984,668.47,3041.42,0.00,0.030000,0.010000,20.00,1094.00,0.00,40.75,0.00,16.00,3159.38,0.00,32.40,0.00,0.00012160,0.00013019
47,lane_detection,10:24:55.010362,10:24:55.106487,0.096125,592.98,3044.42,0.00,0.530000,0.040000,20.00,1094.00,0.00,27.40,-0.48,16.00,3159.38,0.38,32.51,-1.73,0.00159964,0.00172479
47,car_overlay_reconstruction,10:24:55.111086,10:24:55.121307,0.010221,587.00,3044.42,0.00,0.050000,0.010000,20.00,1094.00,0.00,27.16,0.00,16.50,3159.38,0.00,33.09,0.00,0.00017109,0.00018429
47,object_detection_yolo,10:24:55.122820,10:24:55.163658,0.040838,612.17,3044.42,0.00,0.230000,0.020000,20.00,1094.00,0.00,37.33,20.33,17.00,3159.38,0.00,32.70,-0.79,0.00079439,0.00084895
47,vehicle_analysis_postprocessing,10:24:55.169707,10:24:55.182170,0.012464,561.64,3044.42,0.00,0.060000,0.010000,20.00,1094.00,0.00,39.69,0.00,17.00,3159.88,0.19,30.96,0.00,0.00024461,0.00026015
