Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,Estimated_Energy_Wh
541,vehicle_analysis_postprocessing,16:49:49.160795,16:49:49.162169,0.001373,728.18,3071.28,0.00,0.010000,0.000000,0.00000212
541,mqtt_communication,16:49:49.162452,16:49:49.162838,0.000386,0.00,3071.28,0.00,0.000000,0.000000,0.00000010
542,lane_detection,16:49:49.190391,16:49:49.276295,0.085904,803.22,3071.66,0.38,0.660000,0.030000,0.00014414
542,car_overlay_reconstruction,16:49:49.276680,16:49:49.279273,0.002594,771.15,3071.66,0.00,0.020000,0.000000,0.00000420
542,object_detection_yolo,16:49:49.279555,16:49:49.316948,0.037393,775.54,3071.66,0.00,0.280000,0.010000,0.00006090
542,vehicle_analysis_postprocessing,16:49:49.317294,16:49:49.318648,0.001353,738.95,3071.66,0.00,0.010000,0.000000,0.00000212
542,mqtt_communication,16:49:49.318902,16:49:49.319266,0.000365,0.00,3071.66,0.00,0.000000,0.000000,0.00000009
543,lane_detection,16:49:49.346814,16:49:49.437189,0.090375,807.75,3071.78,0.12,0.700000,0.030000,0.00015237
543,car_overlay_reconstruction,16:49:49.437533,16:49:49.439671,0.002139,467.59,3071.78,0.00,0.010000,0.000000,0.00000231
543,object_detection_yolo,16:49:49.439919,16:49:49.476931,0.037012,783.53,3071.78,0.00,0.280000,0.010000,0.00006081
543,vehicle_analysis_postprocessing,16:49:49.477292,16:49:49.478567,0.001275,784.28,3071.78,0.00,0.010000,0.000000,0.00000210
543,mqtt_communication,16:49:49.478810,16:49:49.479108,0.000298,3355.44,3071.78,0.00,0.010000,0.000000,0.00000185
544,lane_detection,16:49:49.498647,16:49:49.598691,0.100044,809.64,3072.03,0.25,0.760000,0.050000,0.00016901
544,car_overlay_reconstruction,16:49:49.599151,16:49:49.601935,0.002784,718.26,3072.03,0.00,0.020000,0.000000,0.00000425
544,object_detection_yolo,16:49:49.602257,16:49:49.640876,0.038618,828.62,3072.03,0.00,0.300000,0.020000,0.00006654
544,vehicle_analysis_postprocessing,16:49:49.641306,16:49:49.643242,0.001936,516.54,3072.03,0.00,0.010000,0.000000,0.00000226
544,mqtt_communication,16:49:49.643567,16:49:49.643991,0.000425,0.00,3072.03,0.00,0.000000,0.000000,0.00000011
545,lane_detection,16:49:49.672954,16:49:49.752105,0.079151,795.95,3072.28,0.25,0.600000,0.030000,0.00013179
545,car_overlay_reconstruction,16:49:49.752473,16:49:49.755035,0.002562,780.70,3072.28,0.00,0.020000,0.000000,0.00000420
545,object_detection_yolo,16:49:49.755313,16:49:49.792540,0.037227,805.86,3072.28,0.00,0.280000,0.020000,0.00006264
545,vehicle_analysis_postprocessing,16:49:49.792890,16:49:49.794261,0.001371,729.32,3072.28,0.00,0.010000,0.000000,0.00000212
545,mqtt_communication,16:49:49.794506,16:49:49.794792,0.000286,3495.25,3072.28,0.00,0.010000,0.000000,0.00000185
546,lane_detection,16:49:49.815089,16:49:49.897228,0.082139,791.34,3072.28,0.00,0.630000,0.020000,0.00013609
546,car_overlay_reconstruction,16:49:49.897595,16:49:49.900115,0.002520,1190.44,3072.28,0.00,0.020000,0.010000,0.00000596
546,object_detection_yolo,16:49:49.900384,16:49:49.937664,0.037280,804.73,3072.28,0.00,0.280000,0.020000,0.00006265
546,vehicle_analysis_postprocessing,16:49:49.938006,16:49:49.939399,0.001393,718.08,3072.28,0.00,0.010000,0.000000,0.00000213
546,mqtt_communication,16:49:49.939642,16:49:49.939927,0.000284,0.00,3072.28,0.00,0.000000,0.000000,0.00000007
547,lane_detection,16:49:49.961425,16:49:50.046749,0.085324,808.68,3072.53,0.25,0.660000,0.030000,0.00014400
547,car_overlay_reconstruction,16:49:50.047137,16:49:50.049690,0.002553,783.40,3072.53,0.00,0.020000,0.000000,0.00000419
547,object_detection_yolo,16:49:50.049953,16:49:50.087287,0.037334,803.55,3072.53,0.00,0.280000,0.020000,0.00006267
547,vehicle_analysis_postprocessing,16:49:50.087628,16:49:50.088976,0.001348,741.96,3072.53,0.00,0.010000,0.000000,0.00000211
547,mqtt_communication,16:49:50.089230,16:49:50.089520,0.000290,0.00,3072.53,0.00,0.000000,0.000000,0.00000007
548,lane_detection,16:49:50.108814,16:49:50.207607,0.098793,799.65,3072.66,0.12,0.760000,0.030000,0.00016515
548,car_overlay_reconstruction,16:49:50.208055,16:49:50.210999,0.002943,1019.27,3072.66,0.00,0.020000,0.010000,0.00000607
548,object_detection_yolo,16:49:50.211308,16:49:50.249503,0.038196,785.43,3072.66,0.00,0.290000,0.010000,0.00006288
548,vehicle_analysis_postprocessing,16:49:50.249829,16:49:50.251153,0.001324,755.19,3072.66,0.00,0.010000,0.000000,0.00000211
548,mqtt_communication,16:49:50.251393,16:49:50.251679,0.000287,0.00,3072.66,0.00,0.000000,0.000000,0.00000007
549,lane_detection,16:49:50.272419,16:49:50.355485,0.083066,806.59,3072.66,0.00,0.640000,0.030000,0.00013988
549,car_overlay_reconstruction,16:49:50.355842,16:49:50.358765,0.002923,1026.34,3072.66,0.00,0.030000,0.000000,0.00000606
549,object_detection_yolo,16:49:50.359151,16:49:50.397677,0.038526,804.65,3072.66,0.00,0.280000,0.030000,0.00006474
549,vehicle_analysis_postprocessing,16:49:50.398029,16:49:50.399319,0.001290,775.00,3072.66,0.00,0.010000,0.000000,0.00000210
549,mqtt_communication,16:49:50.399564,16:49:50.399847,0.000283,3527.59,3072.66,0.00,0.010000,0.000000,0.00000185
550,lane_detection,16:49:50.420524,16:49:50.491304,0.070780,819.44,3072.66,0.00,0.540000,0.040000,0.00012081
550,car_overlay_reconstruction,16:49:50.491718,16:49:50.494384,0.002666,750.32,3072.66,0.00,0.020000,0.000000,0.00000422
550,object_detection_yolo,16:49:50.494736,16:49:50.532181,0.037445,801.18,3072.66,0.00,0.290000,0.010000,0.00006270
550,vehicle_analysis_postprocessing,16:49:50.532530,16:49:50.533876,0.001346,742.75,3072.66,0.00,0.010000,0.000000,0.00000211
550,mqtt_communication,16:49:50.534134,16:49:50.534494,0.000360,2777.68,3072.66,0.00,0.010000,0.000000,0.00000187
551,lane_detection,16:49:50.562845,16:49:50.648339,0.085493,807.08,3072.66,0.00,0.650000,0.040000,0.00014404
551,car_overlay_reconstruction,16:49:50.648705,16:49:50.651236,0.002531,790.19,3072.66,0.00,0.020000,0.000000,0.00000419
551,object_detection_yolo,16:49:50.651502,16:49:50.688889,0.037387,775.67,3072.66,0.00,0.280000,0.010000,0.00006090
551,vehicle_analysis_postprocessing,16:49:50.689221,16:49:50.690545,0.001324,1510.37,3072.66,0.00,0.020000,0.000000,0.00000389
551,mqtt_communication,16:49:50.690785,16:49:50.691104,0.000319,0.00,3072.66,0.00,0.000000,0.000000,0.00000008
552,lane_detection,16:49:50.719115,16:49:50.806598,0.087483,800.16,3072.66,0.00,0.660000,0.040000,0.00014632
552,car_overlay_reconstruction,16:49:50.806964,16:49:50.809460,0.002496,801.20,3072.66,0.00,0.020000,0.000000,0.00000418
552,object_detection_yolo,16:49:50.809736,16:49:50.846899,0.037164,780.33,3072.66,0.00,0.270000,0.020000,0.00006085
552,vehicle_analysis_postprocessing,16:49:50.847238,16:49:50.848560,0.001322,1512.82,3072.66,0.00,0.020000,0.000000,0.00000389
552,mqtt_communication,16:49:50.848802,16:49:50.849098,0.000296,0.00,3072.66,0.00,0.000000,0.000000,0.00000007
553,lane_detection,16:49:50.877029,16:49:50.958200,0.081171,800.78,3072.66,0.00,0.610000,0.040000,0.00013585
553,car_overlay_reconstruction,16:49:50.958561,16:49:50.961051,0.002490,803.35,3072.66,0.00,0.020000,0.000000,0.00000418
553,object_detection_yolo,16:49:50.961331,16:49:50.999176,0.037845,792.70,3072.66,0.00,0.280000,0.020000,0.00006280
553,vehicle_analysis_postprocessing,16:49:50.999520,16:49:51.000911,0.001392,718.57,3072.66,0.00,0.010000,0.000000,0.00000213
553,mqtt_communication,16:49:51.001166,16:49:51.001484,0.000318,0.00,3072.66,0.00,0.000000,0.000000,0.00000008
554,lane_detection,16:49:51.029193,16:49:51.116292,0.087099,803.68,3072.66,0.00,0.660000,0.040000,0.00014622
554,car_overlay_reconstruction,16:49:51.116677,16:49:51.119366,0.002689,743.74,3072.66,0.00,0.020000,0.000000,0.00000423
554,object_detection_yolo,16:49:51.119637,16:49:51.157110,0.037473,800.57,3072.66,0.00,0.290000,0.010000,0.00006270
554,vehicle_analysis_postprocessing,16:49:51.157554,16:49:51.158973,0.001418,705.16,3072.66,0.00,0.010000,0.000000,0.00000213
554,mqtt_communication,16:49:51.159226,16:49:51.159521,0.000295,3387.97,3072.66,0.00,0.010000,0.000000,0.00000185
555,lane_detection,16:49:51.187435,16:49:51.274583,0.087148,803.23,3072.66,0.00,0.660000,0.040000,0.00014624
555,car_overlay_reconstruction,16:49:51.275090,16:49:51.278603,0.003513,853.89,3072.66,0.00,0.030000,0.000000,0.00000621
555,object_detection_yolo,16:49:51.278969,16:49:51.317715,0.038746,800.08,3072.66,0.00,0.290000,0.020000,0.00006480
555,vehicle_analysis_postprocessing,16:49:51.318075,16:49:51.319433,0.001358,736.23,3072.66,0.00,0.010000,0.000000,0.00000212
555,mqtt_communication,16:49:51.319676,16:49:51.319973,0.000298,0.00,3072.66,0.00,0.000000,0.000000,0.00000007
556,lane_detection,16:49:51.347417,16:49:51.431352,0.083935,798.24,3072.66,0.00,0.640000,0.030000,0.00014010
556,car_overlay_reconstruction,16:49:51.431742,16:49:51.434354,0.002612,765.73,3072.66,0.00,0.020000,0.000000,0.00000421
556,object_detection_yolo,16:49:51.434630,16:49:51.472235,0.037606,797.76,3072.66,0.00,0.290000,0.010000,0.00006274
556,vehicle_analysis_postprocessing,16:49:51.472592,16:49:51.473961,0.001369,730.59,3072.66,0.00,0.010000,0.000000,0.00000212
556,mqtt_communication,16:49:51.474220,16:49:51.474546,0.000327,0.00,3072.66,0.00,0.000000,0.000000,0.00000008
557,lane_detection,16:49:51.501877,16:49:51.587200,0.085323,796.98,3072.66,0.00,0.640000,0.040000,0.00014222
557,car_overlay_reconstruction,16:49:51.587620,16:49:51.590416,0.002795,715.51,3072.66,0.00,0.020000,0.000000,0.00000425
557,object_detection_yolo,16:49:51.590720,16:49:51.628334,0.037614,824.17,3072.66,0.00,0.290000,0.020000,0.00006452
557,vehicle_analysis_postprocessing,16:49:51.628673,16:49:51.630254,0.001580,632.72,3072.66,0.00,0.010000,0.000000,0.00000217
557,mqtt_communication,16:49:51.630497,16:49:51.630785,0.000289,3463.50,3072.66,0.00,0.010000,0.000000,0.00000185
558,lane_detection,16:49:51.658196,16:49:51.748290,0.090094,799.17,3072.66,0.00,0.680000,0.040000,0.00015053
558,car_overlay_reconstruction,16:49:51.748734,16:49:51.751662,0.002928,683.06,3072.66,0.00,0.020000,0.000000,0.00000429
558,object_detection_yolo,16:49:51.751965,16:49:51.790751,0.038787,825.02,3072.66,0.00,0.290000,0.030000,0.00006659
558,vehicle_analysis_postprocessing,16:49:51.791229,16:49:51.793693,0.002463,811.98,3072.66,0.00,0.020000,0.000000,0.00000417
558,mqtt_communication,16:49:51.794005,16:49:51.794422,0.000417,0.00,3072.66,0.00,0.000000,0.000000,0.00000010
559,lane_detection,16:49:51.822684,16:49:51.915669,0.092985,795.83,3072.66,0.00,0.700000,0.040000,0.00015481
559,car_overlay_reconstruction,16:49:51.916148,16:49:51.919099,0.002951,1016.55,3072.66,0.00,0.030000,0.000000,0.00000607
559,object_detection_yolo,16:49:51.919431,16:49:51.958277,0.038845,798.04,3072.66,0.00,0.300000,0.010000,0.00006482
559,vehicle_analysis_postprocessing,16:49:51.958724,16:49:51.961279,0.002555,782.88,3072.66,0.00,0.020000,0.000000,0.00000419
559,mqtt_communication,16:49:51.961608,16:49:51.962008,0.000400,0.00,3072.66,0.00,0.000000,0.000000,0.00000010
560,lane_detection,16:49:51.990228,16:49:52.084766,0.094538,803.91,3072.66,0.00,0.720000,0.040000,0.00015875
560,car_overlay_reconstruction,16:49:52.085215,16:49:52.088207,0.002992,1002.70,3072.66,0.00,0.030000,0.000000,0.00000608
560,object_detection_yolo,16:49:52.088527,16:49:52.127308,0.038781,825.15,3072.66,0.00,0.300000,0.020000,0.00006659
560,vehicle_analysis_postprocessing,16:49:52.127731,16:49:52.130194,0.002464,811.83,3072.66,0.00,0.020000,0.000000,0.00000417
560,mqtt_communication,16:49:52.130518,16:49:52.130933,0.000415,0.00,3072.66,0.00,0.000000,0.000000,0.00000010
561,lane_detection,16:49:52.159085,16:49:52.252643,0.093558,812.33,3072.66,0.00,0.710000,0.050000,0.00015851
561,car_overlay_reconstruction,16:49:52.253088,16:49:52.256043,0.002954,676.94,3072.66,0.00,0.020000,0.000000,0.00000429
561,object_detection_yolo,16:49:52.256377,16:49:52.295073,0.038696,801.12,3072.66,0.00,0.290000,0.020000,0.00006479
561,vehicle_analysis_postprocessing,16:49:52.295526,16:49:52.298508,0.002982,670.66,3072.66,0.00,0.020000,0.000000,0.00000430
561,mqtt_communication,16:49:52.298834,16:49:52.299254,0.000420,2379.07,3072.66,0.00,0.000000,0.010000,0.00000188
562,lane_detection,16:49:52.329226,16:49:52.424222,0.094995,800.04,3072.66,0.00,0.730000,0.030000,0.00015887
562,car_overlay_reconstruction,16:49:52.424664,16:49:52.427632,0.002968,1010.76,3072.66,0.00,0.020000,0.010000,0.00000608
562,object_detection_yolo,16:49:52.427972,16:49:52.466784,0.038813,824.47,3072.66,0.00,0.290000,0.030000,0.00006659
562,vehicle_analysis_postprocessing,16:49:52.467237,16:49:52.469805,0.002568,778.81,3072.66,0.00,0.020000,0.000000,0.00000420
562,mqtt_communication,16:49:52.470137,16:49:52.470522,0.000384,0.00,3072.66,0.00,0.000000,0.000000,0.00000010
563,lane_detection,16:49:52.500455,16:49:52.595967,0.095512,816.65,3072.66,0.00,0.730000,0.050000,0.00016255
563,car_overlay_reconstruction,16:49:52.596419,16:49:52.599450,0.003031,989.61,3072.66,0.00,0.030000,0.000000,0.00000609
563,object_detection_yolo,16:49:52.599777,16:49:52.638698,0.038921,796.49,3072.66,0.00,0.290000,0.020000,0.00006484
563,vehicle_analysis_postprocessing,16:49:52.639135,16:49:52.641846,0.002711,737.78,3072.66,0.00,0.020000,0.000000,0.00000423
563,mqtt_communication,16:49:52.642177,16:49:52.642577,0.000400,0.00,3072.66,0.00,0.000000,0.000000,0.00000010
564,lane_detection,16:49:52.671034,16:49:52.766634,0.095599,815.90,3072.66,0.00,0.730000,0.050000,0.00016257
564,car_overlay_reconstruction,16:49:52.767124,16:49:52.770104,0.002981,670.98,3072.66,0.00,0.020000,0.000000,0.00000430
564,object_detection_yolo,16:49:52.770422,16:49:52.809126,0.038705,826.77,3072.66,0.00,0.300000,0.020000,0.00006657
564,vehicle_analysis_postprocessing,16:49:52.809560,16:49:52.812198,0.002637,758.33,3072.66,0.00,0.020000,0.000000,0.00000422
564,mqtt_communication,16:49:52.812522,16:49:52.812926,0.000404,0.00,3072.66,0.00,0.000000,0.000000,0.00000010
565,lane_detection,16:49:52.840950,16:49:52.937156,0.096206,800.37,3072.66,0.00,0.740000,0.030000,0.00016095
565,car_overlay_reconstruction,16:49:52.937597,16:49:52.940563,0.002966,1011.33,3072.66,0.00,0.020000,0.010000,0.00000608
565,object_detection_yolo,16:49:52.940880,16:49:52.979650,0.038770,799.58,3072.66,0.00,0.290000,0.020000,0.00006481
565,vehicle_analysis_postprocessing,16:49:52.980120,16:49:52.983315,0.003195,938.88,3072.66,0.00,0.030000,0.000000,0.00000613
565,mqtt_communication,16:49:52.983642,16:49:52.984063,0.000421,0.00,3072.66,0.00,0.000000,0.000000,0.00000011
566,lane_detection,16:49:53.012252,16:49:53.108453,0.096201,800.41,3072.66,0.00,0.730000,0.040000,0.00016094
566,car_overlay_reconstruction,16:49:53.108903,16:49:53.111891,0.002988,1003.90,3072.66,0.00,0.030000,0.000000,0.00000608
566,object_detection_yolo,16:49:53.112232,16:49:53.151111,0.038879,797.34,3072.66,0.00,0.290000,0.020000,0.00006483
566,vehicle_analysis_postprocessing,16:49:53.151547,16:49:53.153899,0.002352,850.34,3072.66,0.00,0.020000,0.000000,0.00000414
566,mqtt_communication,16:49:53.154248,16:49:53.154639,0.000391,2560.63,3072.66,0.00,0.010000,0.000000,0.00000188
567,lane_detection,16:49:53.185343,16:49:53.269539,0.084196,795.77,3072.66,0.00,0.650000,0.020000,0.00014016
567,car_overlay_reconstruction,16:49:53.269961,16:49:53.272664,0.002703,1109.90,3072.66,0.00,0.030000,0.000000,0.00000601
567,object_detection_yolo,16:49:53.272952,16:49:53.310452,0.037500,826.66,3072.66,0.00,0.290000,0.020000,0.00006449
567,vehicle_analysis_postprocessing,16:49:53.310795,16:49:53.312473,0.001678,595.78,3072.66,0.00,0.010000,0.000000,0.00000220
567,mqtt_communication,16:49:53.312718,16:49:53.313013,0.000295,3390.71,3072.66,0.00,0.010000,0.000000,0.00000185
568,lane_detection,16:49:53.340095,16:49:53.432226,0.092130,814.06,3072.66,0.00,0.710000,0.040000,0.00015637
568,car_overlay_reconstruction,16:49:53.432681,16:49:53.435735,0.003055,654.70,3072.66,0.00,0.020000,0.000000,0.00000432
568,object_detection_yolo,16:49:53.436005,16:49:53.473229,0.037224,779.07,3072.66,0.00,0.270000,0.020000,0.00006086
568,vehicle_analysis_postprocessing,16:49:53.473589,16:49:53.475288,0.001699,588.59,3072.66,0.00,0.010000,0.000000,0.00000220
568,mqtt_communication,16:49:53.475533,16:49:53.475853,0.000320,0.00,3072.66,0.00,0.000000,0.000000,0.00000008
569,lane_detection,16:49:53.503779,16:49:53.586324,0.082545,811.68,3072.66,0.00,0.640000,0.030000,0.00013975
569,car_overlay_reconstruction,16:49:53.586832,16:49:53.589858,0.003026,991.33,3072.66,0.00,0.030000,0.000000,0.00000609
569,object_detection_yolo,16:49:53.590150,16:49:53.629165,0.039015,794.57,3072.66,0.00,0.290000,0.020000,0.00006487
569,vehicle_analysis_postprocessing,16:49:53.629642,16:49:53.632413,0.002772,721.60,3072.66,0.00,0.020000,0.000000,0.00000425
569,mqtt_communication,16:49:53.632755,16:49:53.633193,0.000438,0.00,3072.66,0.00,0.000000,0.000000,0.00000011
570,lane_detection,16:49:53.661235,16:49:53.741702,0.080467,807.78,3072.66,0.00,0.620000,0.030000,0.00013568
570,car_overlay_reconstruction,16:49:53.742090,16:49:53.744642,0.002552,783.69,3072.66,0.00,0.020000,0.000000,0.00000419
570,object_detection_yolo,16:49:53.744978,16:49:53.782668,0.037689,822.52,3072.66,0.00,0.290000,0.020000,0.00006454
570,vehicle_analysis_postprocessing,16:49:53.783056,16:49:53.784762,0.001706,586.21,3072.66,0.00,0.010000,0.000000,0.00000220
570,mqtt_communication,16:49:53.785011,16:49:53.785355,0.000344,2906.66,3072.66,0.00,0.010000,0.000000,0.00000186
571,lane_detection,16:49:53.813369,16:49:53.899104,0.085736,804.80,3072.66,0.00,0.650000,0.040000,0.00014411
571,car_overlay_reconstruction,16:49:53.899542,16:49:53.902402,0.002859,699.46,3072.66,0.00,0.020000,0.000000,0.00000427
571,object_detection_yolo,16:49:53.902685,16:49:53.940544,0.037859,818.83,3072.66,0.00,0.300000,0.010000,0.00006458
571,vehicle_analysis_postprocessing,16:49:53.940881,16:49:53.942116,0.001234,810.18,3072.66,0.00,0.010000,0.000000,0.00000209
571,mqtt_communication,16:49:53.942358,16:49:53.942694,0.000336,0.00,3072.66,0.00,0.000000,0.000000,0.00000008
572,lane_detection,16:49:53.970458,16:49:54.052837,0.082379,813.31,3072.66,0.00,0.630000,0.040000,0.00013971
572,car_overlay_reconstruction,16:49:54.053306,16:49:54.056181,0.002875,1043.62,3072.66,0.00,0.030000,0.000000,0.00000605
572,object_detection_yolo,16:49:54.056481,16:49:54.094410,0.037930,790.94,3072.66,0.00,0.280000,0.020000,0.00006282
572,vehicle_analysis_postprocessing,16:49:54.094793,16:49:54.096211,0.001418,705.04,3072.66,0.00,0.010000,0.000000,0.00000213
572,mqtt_communication,16:49:54.096457,16:49:54.096807,0.000349,0.00,3072.66,0.00,0.000000,0.000000,0.00000009
573,lane_detection,16:49:54.124688,16:49:54.212430,0.087742,797.80,3072.66,0.00,0.650000,0.050000,0.00014638
573,car_overlay_reconstruction,16:49:54.212905,16:49:54.215912,0.003006,665.29,3072.66,0.00,0.020000,0.000000,0.00000431
573,object_detection_yolo,16:49:54.216223,16:49:54.254474,0.038251,810.44,3072.66,0.00,0.290000,0.020000,0.00006468
573,vehicle_analysis_postprocessing,16:49:54.254811,16:49:54.256002,0.001190,840.04,3072.66,0.00,0.010000,0.000000,0.00000208
573,mqtt_communication,16:49:54.256275,16:49:54.256629,0.000354,0.00,3072.66,0.00,0.000000,0.000000,0.00000009
574,lane_detection,16:49:54.284919,16:49:54.365873,0.080955,815.27,3072.66,0.00,0.610000,0.050000,0.00013758
574,car_overlay_reconstruction,16:49:54.366347,16:49:54.369301,0.002954,1015.73,3072.66,0.00,0.030000,0.000000,0.00000607
574,object_detection_yolo,16:49:54.369617,16:49:54.408326,0.038710,800.83,3072.66,0.00,0.300000,0.010000,0.00006479
574,vehicle_analysis_postprocessing,16:49:54.408812,16:49:54.410520,0.001708,585.39,3072.66,0.00,0.010000,0.000000,0.00000220
574,mqtt_communication,16:49:54.410845,16:49:54.411240,0.000395,2529.74,3072.66,0.00,0.010000,0.000000,0.00000188
575,lane_detection,16:49:54.439434,16:49:54.519176,0.079742,827.67,3072.66,0.00,0.610000,0.050000,0.00013727
575,car_overlay_reconstruction,16:49:54.519634,16:49:54.522591,0.002957,676.34,3072.66,0.00,0.020000,0.000000,0.00000429
